Destination;Origin;Product;Year;dist_km;Euros
BE;NL;15;2013;194.1380184;925875328
NL;BE;16;2013;194.1380184;257898172
BE;NL;16;2013;194.1380184;263611678
NL;BE;17;2013;194.1380184;248748930
BE;NL;17;2013;194.1380184;211077426
NL;BE;18;2013;194.1380184;332285862
BE;NL;18;2013;194.1380184;377828298
NL;BE;19;2013;194.1380184;470553625
BE;NL;19;2013;194.1380184;318499650
NL;BE;20;2013;194.1380184;385328224
BE;NL;20;2013;194.1380184;265312738
NL;BE;1;2014;194.1380184;176256435
BE;NL;1;2014;194.1380184;320867623
NL;BE;2;2014;194.1380184;514701559
BE;NL;2;2014;194.1380184;433374714
NL;BE;3;2014;194.1380184;204473787
BE;NL;3;2014;194.1380184;364052353
NL;BE;4;2014;194.1380184;531266967
BE;NL;4;2014;194.1380184;1143863095
NL;BE;5;2014;194.1380184;20467326
BE;NL;5;2014;194.1380184;33794437
NL;BE;6;2014;194.1380184;215954419
BE;NL;6;2014;194.1380184;268919764
NL;BE;7;2014;194.1380184;321671023
BE;NL;7;2014;194.1380184;495743109
NL;BE;8;2014;194.1380184;258402314
BE;NL;8;2014;194.1380184;337342139
NL;BE;9;2014;194.1380184;350708828
BE;NL;9;2014;194.1380184;69323795
NL;BE;10;2014;194.1380184;147308362
BE;NL;10;2014;194.1380184;150375478
NL;BE;11;2014;194.1380184;252531109
BE;NL;11;2014;194.1380184;98801919
NL;BE;12;2014;194.1380184;91426423
BE;NL;12;2014;194.1380184;228856137
NL;BE;13;2014;194.1380184;13777747
BE;NL;13;2014;194.1380184;7034584
NL;BE;14;2014;194.1380184;377650
BE;NL;14;2014;194.1380184;2619129
NL;BE;15;2014;194.1380184;392096004
BE;NL;15;2014;194.1380184;850704166
NL;BE;16;2014;194.1380184;284349664
BE;NL;16;2014;194.1380184;233120999
NL;BE;17;2014;194.1380184;252255915
BE;NL;17;2014;194.1380184;212465734
NL;BE;18;2014;194.1380184;371391604
BE;NL;18;2014;194.1380184;516543419
NL;BE;19;2014;194.1380184;472133059
BE;NL;19;2014;194.1380184;332730362
NL;BE;20;2014;194.1380184;378669140
BE;NL;20;2014;194.1380184;307243163
NL;BE;1;2015;194.1380184;230898021
BE;NL;1;2015;194.1380184;305082679
NL;BE;2;2015;194.1380184;517152047
BE;NL;2;2015;194.1380184;394181633
NL;BE;3;2015;194.1380184;186400691
BE;NL;3;2015;194.1380184;334205020
NL;BE;4;2015;194.1380184;683763149
BE;NL;4;2015;194.1380184;1066967700
NL;BE;5;2015;194.1380184;34166884
BE;NL;5;2015;194.1380184;26551057
NL;BE;6;2015;194.1380184;312468895
BE;NL;6;2015;194.1380184;239816890
NL;BE;7;2015;194.1380184;369906745
BE;NL;7;2015;194.1380184;545016636
NL;BE;8;2015;194.1380184;340936724
BE;NL;8;2015;194.1380184;416925493
NL;BE;9;2015;194.1380184;404415279
BE;NL;9;2015;194.1380184;78056347
NL;BE;10;2015;194.1380184;178693755
BE;NL;10;2015;194.1380184;138166355
NL;BE;11;2015;194.1380184;267640123
BE;NL;11;2015;194.1380184;109218926
NL;BE;12;2015;194.1380184;79698049
BE;NL;12;2015;194.1380184;159365846
NL;BE;13;2015;194.1380184;12495346
BE;NL;13;2015;194.1380184;7773861
NL;BE;14;2015;194.1380184;2578912
BE;NL;14;2015;194.1380184;1816746
NL;BE;15;2015;194.1380184;314359240
BE;NL;15;2015;194.1380184;830363649
NL;BE;16;2015;194.1380184;272010656
BE;NL;16;2015;194.1380184;251408948
NL;BE;17;2015;194.1380184;225281125
BE;NL;17;2015;194.1380184;200382418
NL;BE;18;2015;194.1380184;395266631
BE;NL;18;2015;194.1380184;537537281
NL;BE;19;2015;194.1380184;514067354
BE;NL;19;2015;194.1380184;324008278
NL;BE;20;2015;194.1380184;419043485
BE;NL;20;2015;194.1380184;333235510
NL;BE;1;2016;194.1380184;298414770
BE;NL;1;2016;194.1380184;281963678
NL;BE;2;2016;194.1380184;468131352
BE;NL;2;2016;194.1380184;415795466
NL;BE;3;2016;194.1380184;217869754
BE;NL;3;2016;194.1380184;396224676
NL;BE;4;2016;194.1380184;754110364
BE;NL;4;2016;194.1380184;1186376973
NL;BE;5;2016;194.1380184;35682462
BE;NL;5;2016;194.1380184;26360583
NL;BE;6;2016;194.1380184;320032776
BE;NL;6;2016;194.1380184;276055570
NL;BE;7;2016;194.1380184;401731633
BE;NL;7;2016;194.1380184;631906046
NL;BE;8;2016;194.1380184;377468838
BE;NL;8;2016;194.1380184;519311099
NL;BE;9;2016;194.1380184;361849107
BE;NL;9;2016;194.1380184;111949661
NL;BE;10;2016;194.1380184;181460690
BE;NL;10;2016;194.1380184;133636695
NL;BE;11;2016;194.1380184;259727755
BE;NL;11;2016;194.1380184;111433062
NL;BE;12;2016;194.1380184;101808525
BE;NL;12;2016;194.1380184;166184668
NL;BE;13;2016;194.1380184;14676367
BE;NL;13;2016;194.1380184;6409598
NL;BE;14;2016;194.1380184;1501039
BE;NL;14;2016;194.1380184;1360168
NL;BE;15;2016;194.1380184;295359820
BE;NL;15;2016;194.1380184;765117396
NL;BE;16;2016;194.1380184;295055068
BE;NL;16;2016;194.1380184;289844219
NL;BE;17;2016;194.1380184;222873774
BE;NL;17;2016;194.1380184;211580104
NL;BE;18;2016;194.1380184;446855915
BE;NL;18;2016;194.1380184;542018867
NL;BE;19;2016;194.1380184;546775732
BE;NL;19;2016;194.1380184;364606832
NL;BE;20;2016;194.1380184;418375606
BE;NL;20;2016;194.1380184;370801985
NL;LU;1;2007;283.3940547;481596
LU;NL;1;2007;283.3940547;489925
NL;LU;2;2007;283.3940547;384089
LU;NL;2;2007;283.3940547;8001235
NL;LU;3;2007;283.3940547;374105
LU;NL;3;2007;283.3940547;7397494
NL;LU;4;2007;283.3940547;1720233
LU;NL;4;2007;283.3940547;2978511
NL;LU;5;2007;283.3940547;288
LU;NL;5;2007;283.3940547;330950
NL;LU;6;2007;283.3940547;25351
LU;NL;6;2007;283.3940547;10389149
NL;LU;7;2007;283.3940547;1862777
LU;NL;7;2007;283.3940547;5210992
NL;LU;8;2007;283.3940547;606052
LU;NL;8;2007;283.3940547;2974400
NL;LU;9;2007;283.3940547;7458179
LU;NL;9;2007;283.3940547;13468113
NL;LU;10;2007;283.3940547;1763434
LU;NL;10;2007;283.3940547;4491036
NL;LU;11;2007;283.3940547;401933
LU;NL;11;2007;283.3940547;140140
NL;LU;12;2007;283.3940547;331734
LU;NL;12;2007;283.3940547;751330
LU;NL;13;2007;283.3940547;20630
LU;NL;14;2007;283.3940547;6939
NL;LU;15;2007;283.3940547;1701
LU;NL;15;2007;283.3940547;200891
NL;LU;16;2007;283.3940547;430697
LU;NL;16;2007;283.3940547;1092647
NL;LU;17;2007;283.3940547;138483
LU;NL;17;2007;283.3940547;835316
NL;LU;18;2007;283.3940547;425693
LU;NL;18;2007;283.3940547;226137
NL;LU;19;2007;283.3940547;3910532
LU;NL;19;2007;283.3940547;2123022
NL;LU;20;2007;283.3940547;1821424
LU;NL;20;2007;283.3940547;4343430
NL;LU;1;2008;283.3940547;366580
LU;NL;1;2008;283.3940547;529443
NL;LU;2;2008;283.3940547;405443
LU;NL;2;2008;283.3940547;8604274
NL;LU;3;2008;283.3940547;386514
LU;NL;3;2008;283.3940547;7541623
NL;LU;4;2008;283.3940547;2062347
LU;NL;4;2008;283.3940547;2595403
NL;LU;5;2008;283.3940547;10
LU;NL;5;2008;283.3940547;395052
NL;LU;6;2008;283.3940547;568167
LU;NL;6;2008;283.3940547;10673514
NL;LU;7;2008;283.3940547;1888315
LU;NL;7;2008;283.3940547;5171462
NL;LU;8;2008;283.3940547;1722057
LU;NL;8;2008;283.3940547;3463352
NL;LU;9;2008;283.3940547;7418973
LU;NL;9;2008;283.3940547;11249063
NL;LU;10;2008;283.3940547;1183245
LU;NL;10;2008;283.3940547;1933787
NL;LU;11;2008;283.3940547;1942081
LU;NL;11;2008;283.3940547;194443
NL;LU;12;2008;283.3940547;89057
LU;NL;12;2008;283.3940547;602647
NL;LU;13;2008;283.3940547;11337
LU;NL;13;2008;283.3940547;34239
LU;NL;14;2008;283.3940547;25478
NL;LU;15;2008;283.3940547;23
LU;NL;15;2008;283.3940547;137698
NL;LU;16;2008;283.3940547;140543
LU;NL;16;2008;283.3940547;1507200
NL;LU;17;2008;283.3940547;148941
LU;NL;17;2008;283.3940547;813440
NL;LU;18;2008;283.3940547;1410381
LU;NL;18;2008;283.3940547;1579248
NL;LU;19;2008;283.3940547;1874877
LU;NL;19;2008;283.3940547;2232147
NL;LU;20;2008;283.3940547;1357686
LU;NL;20;2008;283.3940547;3290976
NL;LU;1;2009;283.3940547;380354
LU;NL;1;2009;283.3940547;347864
NL;LU;2;2009;283.3940547;186795
LU;NL;2;2009;283.3940547;6207387
NL;LU;3;2009;283.3940547;214523
LU;NL;3;2009;283.3940547;6669252
NL;LU;4;2009;283.3940547;2051115
LU;NL;4;2009;283.3940547;2646746
LU;NL;5;2009;283.3940547;436368
NL;LU;6;2009;283.3940547;343022
LU;NL;6;2009;283.3940547;10230878
NL;LU;7;2009;283.3940547;2626600
LU;NL;7;2009;283.3940547;5103167
NL;LU;8;2009;283.3940547;1794550
LU;NL;8;2009;283.3940547;3583178
NL;LU;9;2009;283.3940547;11223833
LU;NL;9;2009;283.3940547;8388468
NL;LU;10;2009;283.3940547;2934489
LU;NL;10;2009;283.3940547;3058299
NL;LU;11;2009;283.3940547;1578088
LU;NL;11;2009;283.3940547;201195
NL;LU;12;2009;283.3940547;340746
LU;NL;12;2009;283.3940547;495087
NL;LU;13;2009;283.3940547;21000
LU;NL;13;2009;283.3940547;25237
LU;NL;14;2009;283.3940547;2093
LU;NL;15;2009;283.3940547;228771
NL;LU;16;2009;283.3940547;115076
LU;NL;16;2009;283.3940547;2128167
NL;LU;17;2009;283.3940547;132862
LU;NL;17;2009;283.3940547;914460
NL;LU;18;2009;283.3940547;1502483
LU;NL;18;2009;283.3940547;1681051
NL;LU;19;2009;283.3940547;2066615
LU;NL;19;2009;283.3940547;2169369
NL;LU;20;2009;283.3940547;2644705
LU;NL;20;2009;283.3940547;4210005
NL;LU;1;2010;283.3940547;425448
LU;NL;1;2010;283.3940547;377360
NL;LU;2;2010;283.3940547;55032
LU;NL;2;2010;283.3940547;6794075
NL;LU;3;2010;283.3940547;897320
LU;NL;3;2010;283.3940547;7272306
NL;LU;4;2010;283.3940547;2126422
LU;NL;4;2010;283.3940547;2448762
LU;NL;5;2010;283.3940547;423277
NL;LU;6;2010;283.3940547;300412
LU;NL;6;2010;283.3940547;9805940
NL;LU;7;2010;283.3940547;4414635
LU;NL;7;2010;283.3940547;5905917
NL;LU;8;2010;283.3940547;868227
LU;NL;8;2010;283.3940547;5357159
NL;LU;9;2010;283.3940547;7297639
LU;NL;9;2010;283.3940547;9870630
NL;LU;10;2010;283.3940547;3469250
LU;NL;10;2010;283.3940547;2554607
NL;LU;11;2010;283.3940547;2269463
LU;NL;11;2010;283.3940547;321426
NL;LU;12;2010;283.3940547;1032382
LU;NL;12;2010;283.3940547;586255
NL;LU;13;2010;283.3940547;10663
LU;NL;13;2010;283.3940547;36092
LU;NL;14;2010;283.3940547;4210
LU;NL;15;2010;283.3940547;289919
NL;LU;16;2010;283.3940547;1254406
LU;NL;16;2010;283.3940547;1867095
NL;LU;17;2010;283.3940547;101246
LU;NL;17;2010;283.3940547;1073872
NL;LU;18;2010;283.3940547;8000448
LU;NL;18;2010;283.3940547;1445432
NL;LU;19;2010;283.3940547;1673210
LU;NL;19;2010;283.3940547;2133406
NL;LU;20;2010;283.3940547;4030578
LU;NL;20;2010;283.3940547;6812513
NL;LU;1;2011;283.3940547;581789
LU;NL;1;2011;283.3940547;608040
NL;LU;2;2011;283.3940547;45152
LU;NL;2;2011;283.3940547;7783492
NL;LU;3;2011;283.3940547;1557826
LU;NL;3;2011;283.3940547;7602768
NL;LU;4;2011;283.3940547;2633676
LU;NL;4;2011;283.3940547;3204730
NL;LU;5;2011;283.3940547;18710
LU;NL;5;2011;283.3940547;591972
NL;LU;6;2011;283.3940547;266284
LU;NL;6;2011;283.3940547;10057491
NL;LU;7;2011;283.3940547;6819157
LU;NL;7;2011;283.3940547;6140558
NL;LU;8;2011;283.3940547;499090
LU;NL;8;2011;283.3940547;6400349
NL;LU;9;2011;283.3940547;18581525
LU;NL;9;2011;283.3940547;10582395
NL;LU;10;2011;283.3940547;2874869
LU;NL;10;2011;283.3940547;2538418
NL;LU;11;2011;283.3940547;1252708
LU;NL;11;2011;283.3940547;306890
NL;LU;12;2011;283.3940547;347887
LU;NL;12;2011;283.3940547;1315126
LU;NL;13;2011;283.3940547;31382
LU;NL;14;2011;283.3940547;2305
NL;LU;15;2011;283.3940547;63715
LU;NL;15;2011;283.3940547;271905
NL;LU;16;2011;283.3940547;676582
LU;NL;16;2011;283.3940547;1774522
NL;LU;17;2011;283.3940547;29704
LU;NL;17;2011;283.3940547;1055480
NL;LU;18;2011;283.3940547;9340789
LU;NL;18;2011;283.3940547;326710
NL;LU;19;2011;283.3940547;1463069
LU;NL;19;2011;283.3940547;733927
NL;LU;20;2011;283.3940547;3642932
LU;NL;20;2011;283.3940547;6461612
NL;LU;1;2012;283.3940547;479202
LU;NL;1;2012;283.3940547;900295
NL;LU;2;2012;283.3940547;51272
LU;NL;2;2012;283.3940547;7045410
NL;LU;3;2012;283.3940547;2162619
LU;NL;3;2012;283.3940547;7731175
NL;LU;4;2012;283.3940547;4870581
LU;NL;4;2012;283.3940547;3290471
LU;NL;5;2012;283.3940547;713390
NL;LU;6;2012;283.3940547;327208
LU;NL;6;2012;283.3940547;10702804
NL;LU;7;2012;283.3940547;6600387
LU;NL;7;2012;283.3940547;6222044
NL;LU;8;2012;283.3940547;277497
LU;NL;8;2012;283.3940547;5416931
NL;LU;9;2012;283.3940547;21840430
LU;NL;9;2012;283.3940547;9216323
NL;LU;10;2012;283.3940547;5206968
LU;NL;10;2012;283.3940547;4470930
NL;LU;11;2012;283.3940547;840104
LU;NL;11;2012;283.3940547;423086
NL;LU;12;2012;283.3940547;563649
LU;NL;12;2012;283.3940547;780938
LU;NL;13;2012;283.3940547;244830
LU;NL;14;2012;283.3940547;9502
NL;LU;15;2012;283.3940547;71083
LU;NL;15;2012;283.3940547;391151
NL;LU;16;2012;283.3940547;189077
LU;NL;16;2012;283.3940547;2017033
NL;LU;17;2012;283.3940547;141009
LU;NL;17;2012;283.3940547;1027912
NL;LU;18;2012;283.3940547;8241394
LU;NL;18;2012;283.3940547;423444
NL;LU;19;2012;283.3940547;1262047
LU;NL;19;2012;283.3940547;860934
NL;LU;20;2012;283.3940547;2947025
LU;NL;20;2012;283.3940547;6442007
NL;LU;1;2013;283.3940547;539202
LU;NL;1;2013;283.3940547;926293
NL;LU;2;2013;283.3940547;49563
LU;NL;2;2013;283.3940547;6882372
NL;LU;3;2013;283.3940547;936399
LU;NL;3;2013;283.3940547;8907103
NL;LU;4;2013;283.3940547;4180825
LU;NL;4;2013;283.3940547;2852155
LU;NL;5;2013;283.3940547;549152
NL;LU;6;2013;283.3940547;490786
LU;NL;6;2013;283.3940547;10994135
NL;LU;7;2013;283.3940547;3824317
LU;NL;7;2013;283.3940547;6368022
NL;LU;8;2013;283.3940547;188588
LU;NL;8;2013;283.3940547;5218409
NL;LU;9;2013;283.3940547;22925677
LU;NL;9;2013;283.3940547;7692479
NL;LU;10;2013;283.3940547;3510421
LU;NL;10;2013;283.3940547;3096400
NL;LU;11;2013;283.3940547;861157
LU;NL;11;2013;283.3940547;605037
NL;LU;12;2013;283.3940547;363455
LU;NL;12;2013;283.3940547;1182079
LU;NL;13;2013;283.3940547;166646
LU;NL;14;2013;283.3940547;17025
NL;LU;15;2013;283.3940547;24743
LU;NL;15;2013;283.3940547;262886
NL;LU;16;2013;283.3940547;108
LU;NL;16;2013;283.3940547;1971256
NL;LU;17;2013;283.3940547;2235422
LU;NL;17;2013;283.3940547;1061443
NL;LU;18;2013;283.3940547;5528136
LU;NL;18;2013;283.3940547;506968
NL;LU;19;2013;283.3940547;1605408
LU;NL;19;2013;283.3940547;1149896
NL;LU;20;2013;283.3940547;1132711
LU;NL;20;2013;283.3940547;6493188
NL;LU;1;2014;283.3940547;12051268
LU;NL;1;2014;283.3940547;726853
NL;LU;2;2014;283.3940547;136746
LU;NL;2;2014;283.3940547;7931584
NL;LU;3;2014;283.3940547;28324
LU;NL;3;2014;283.3940547;9599830
NL;LU;4;2014;283.3940547;1988663
LU;NL;4;2014;283.3940547;2540996
LU;NL;5;2014;283.3940547;572100
NL;LU;6;2014;283.3940547;169366
LU;NL;6;2014;283.3940547;11936108
NL;LU;7;2014;283.3940547;792275
LU;NL;7;2014;283.3940547;6571104
NL;LU;8;2014;283.3940547;421681
LU;NL;8;2014;283.3940547;6124537
NL;LU;9;2014;283.3940547;25562210
LU;NL;9;2014;283.3940547;8285658
NL;LU;10;2014;283.3940547;6921512
LU;NL;10;2014;283.3940547;1900819
NL;LU;11;2014;283.3940547;760235
LU;NL;11;2014;283.3940547;595188
NL;LU;12;2014;283.3940547;551296
LU;NL;12;2014;283.3940547;2386736
LU;NL;13;2014;283.3940547;433616
LU;NL;14;2014;283.3940547;18805
NL;LU;15;2014;283.3940547;13559
LU;NL;15;2014;283.3940547;240279
NL;LU;16;2014;283.3940547;283
LU;NL;16;2014;283.3940547;2019919
NL;LU;17;2014;283.3940547;1583648
LU;NL;17;2014;283.3940547;1170442
NL;LU;18;2014;283.3940547;4401545
LU;NL;18;2014;283.3940547;497564
NL;LU;19;2014;283.3940547;466824
LU;NL;19;2014;283.3940547;1091181
NL;LU;20;2014;283.3940547;1538233
LU;NL;20;2014;283.3940547;5637128
NL;LU;1;2015;283.3940547;4421526
LU;NL;1;2015;283.3940547;568798
NL;LU;2;2015;283.3940547;1425885
LU;NL;2;2015;283.3940547;7559920
NL;LU;3;2015;283.3940547;664513
LU;NL;3;2015;283.3940547;10785226
NL;LU;4;2015;283.3940547;2021645
LU;NL;4;2015;283.3940547;2756936
NL;LU;5;2015;283.3940547;206794
LU;NL;5;2015;283.3940547;771075
NL;LU;6;2015;283.3940547;716411
LU;NL;6;2015;283.3940547;11721567
NL;LU;7;2015;283.3940547;3086512
LU;NL;7;2015;283.3940547;7683021
NL;LU;8;2015;283.3940547;1157306
LU;NL;8;2015;283.3940547;6309219
NL;LU;9;2015;283.3940547;22595450
LU;NL;9;2015;283.3940547;6601814
NL;LU;10;2015;283.3940547;2940900
LU;NL;10;2015;283.3940547;1555414
NL;LU;11;2015;283.3940547;419339
LU;NL;11;2015;283.3940547;217497
NL;LU;12;2015;283.3940547;910305
LU;NL;12;2015;283.3940547;1830194
NL;LU;13;2015;283.3940547;41943
LU;NL;13;2015;283.3940547;18373
NL;LU;14;2015;283.3940547;76546
LU;NL;14;2015;283.3940547;20875
NL;LU;15;2015;283.3940547;448341
LU;NL;15;2015;283.3940547;230731
NL;LU;16;2015;283.3940547;1190760
LU;NL;16;2015;283.3940547;1942193
NL;LU;17;2015;283.3940547;2257572
LU;NL;17;2015;283.3940547;1432238
NL;LU;18;2015;283.3940547;4892990
LU;NL;18;2015;283.3940547;505491
NL;LU;19;2015;283.3940547;1984614
LU;NL;19;2015;283.3940547;1100305
NL;LU;20;2015;283.3940547;4169946
LU;NL;20;2015;283.3940547;5345293
NL;LU;1;2016;283.3940547;4619067
LU;NL;1;2016;283.3940547;1636189
NL;LU;2;2016;283.3940547;2090516
LU;NL;2;2016;283.3940547;7690192
NL;LU;3;2016;283.3940547;821901
LU;NL;3;2016;283.3940547;13023025
NL;LU;4;2016;283.3940547;4030710
LU;NL;4;2016;283.3940547;2989021
NL;LU;5;2016;283.3940547;176741
LU;NL;5;2016;283.3940547;702383
NL;LU;6;2016;283.3940547;1020626
LU;NL;6;2016;283.3940547;13729136
NL;LU;7;2016;283.3940547;3036512
LU;NL;7;2016;283.3940547;7327786
NL;LU;8;2016;283.3940547;1825352
LU;NL;8;2016;283.3940547;7335364
NL;LU;9;2016;283.3940547;23810977
LU;NL;9;2016;283.3940547;6936145
NL;LU;10;2016;283.3940547;2526002
LU;NL;10;2016;283.3940547;1824697
NL;LU;11;2016;283.3940547;692893
LU;NL;11;2016;283.3940547;250918
NL;LU;12;2016;283.3940547;754270
LU;NL;12;2016;283.3940547;1866767
NL;LU;13;2016;283.3940547;50298
LU;NL;13;2016;283.3940547;78238
NL;LU;14;2016;283.3940547;36287
LU;NL;14;2016;283.3940547;8653
NL;LU;15;2016;283.3940547;646411
LU;NL;15;2016;283.3940547;301332
NL;LU;16;2016;283.3940547;1605744
LU;NL;16;2016;283.3940547;1287346
NL;LU;17;2016;283.3940547;1907506
LU;NL;17;2016;283.3940547;1700861
NL;LU;18;2016;283.3940547;5217151
LU;NL;18;2016;283.3940547;791621
NL;LU;19;2016;283.3940547;3500433
LU;NL;19;2016;283.3940547;1236855
NL;LU;20;2016;283.3940547;3595612
LU;NL;20;2016;283.3940547;5829635
LU;DE;1;2007;342.5779237;7061951
DE;LU;1;2007;342.5779237;6365538
LU;DE;2;2007;342.5779237;10026055
DE;LU;2;2007;342.5779237;3728477
LU;DE;3;2007;342.5779237;2361850
DE;LU;3;2007;342.5779237;703239
LU;DE;4;2007;342.5779237;14850843
DE;LU;4;2007;342.5779237;227293012
LU;DE;5;2007;342.5779237;1690300
DE;LU;5;2007;342.5779237;140646
LU;DE;6;2007;342.5779237;6669713
DE;LU;6;2007;342.5779237;442714
LU;DE;7;2007;342.5779237;2813691
DE;LU;7;2007;342.5779237;357437
LU;DE;8;2007;342.5779237;45773613
DE;LU;8;2007;342.5779237;51395823
LU;DE;9;2007;342.5779237;47367753
DE;LU;9;2007;342.5779237;410270
LU;DE;10;2007;342.5779237;3317432
DE;LU;10;2007;342.5779237;1721635
LU;DE;11;2007;342.5779237;2633007
DE;LU;11;2007;342.5779237;1379770
LU;DE;12;2007;342.5779237;2035701
DE;LU;12;2007;342.5779237;2739163
LU;DE;13;2007;342.5779237;334836
LU;DE;14;2007;342.5779237;137294
LU;DE;15;2007;342.5779237;2614597
DE;LU;15;2007;342.5779237;171267
LU;DE;16;2007;342.5779237;6763742
DE;LU;16;2007;342.5779237;101889
LU;DE;17;2007;342.5779237;5060548
DE;LU;17;2007;342.5779237;70959
LU;DE;18;2007;342.5779237;5510989
DE;LU;18;2007;342.5779237;494295
LU;DE;19;2007;342.5779237;23663209
DE;LU;19;2007;342.5779237;10110117
LU;DE;20;2007;342.5779237;15526916
DE;LU;20;2007;342.5779237;65683844
LU;DE;1;2008;342.5779237;9638380
DE;LU;1;2008;342.5779237;8363209
LU;DE;2;2008;342.5779237;10467896
DE;LU;2;2008;342.5779237;4412166
LU;DE;3;2008;342.5779237;2684527
DE;LU;3;2008;342.5779237;540903
LU;DE;4;2008;342.5779237;15608573
DE;LU;4;2008;342.5779237;248101677
LU;DE;5;2008;342.5779237;1576718
DE;LU;5;2008;342.5779237;321433
LU;DE;6;2008;342.5779237;6378638
DE;LU;6;2008;342.5779237;803752
LU;DE;7;2008;342.5779237;3305237
DE;LU;7;2008;342.5779237;564983
LU;DE;8;2008;342.5779237;51124566
DE;LU;8;2008;342.5779237;93504761
LU;DE;9;2008;342.5779237;52952904
DE;LU;9;2008;342.5779237;872702
LU;DE;10;2008;342.5779237;3389371
DE;LU;10;2008;342.5779237;1992725
LU;DE;11;2008;342.5779237;2784090
DE;LU;11;2008;342.5779237;1957237
LU;DE;12;2008;342.5779237;2615912
DE;LU;12;2008;342.5779237;1940794
LU;DE;13;2008;342.5779237;346630
LU;DE;14;2008;342.5779237;135812
DE;LU;14;2008;342.5779237;148
LU;DE;15;2008;342.5779237;3508988
DE;LU;15;2008;342.5779237;819177
LU;DE;16;2008;342.5779237;7752528
DE;LU;16;2008;342.5779237;459720
LU;DE;17;2008;342.5779237;5208397
DE;LU;17;2008;342.5779237;247531
LU;DE;18;2008;342.5779237;5734022
DE;LU;18;2008;342.5779237;903622
LU;DE;19;2008;342.5779237;26127857
DE;LU;19;2008;342.5779237;9378543
LU;DE;20;2008;342.5779237;14832250
DE;LU;20;2008;342.5779237;58742940
LU;DE;1;2009;342.5779237;8373210
DE;LU;1;2009;342.5779237;7123359
LU;DE;2;2009;342.5779237;10476740
DE;LU;2;2009;342.5779237;5690567
LU;DE;3;2009;342.5779237;3320967
DE;LU;3;2009;342.5779237;443369
LU;DE;4;2009;342.5779237;15230107
DE;LU;4;2009;342.5779237;190683287
LU;DE;5;2009;342.5779237;2478881
DE;LU;5;2009;342.5779237;118794
LU;DE;6;2009;342.5779237;6957801
DE;LU;6;2009;342.5779237;984362
LU;DE;7;2009;342.5779237;3309980
DE;LU;7;2009;342.5779237;383913
LU;DE;8;2009;342.5779237;43568999
DE;LU;8;2009;342.5779237;98405265
LU;DE;9;2009;342.5779237;47325616
DE;LU;9;2009;342.5779237;400881
LU;DE;10;2009;342.5779237;1951895
DE;LU;10;2009;342.5779237;2178763
LU;DE;11;2009;342.5779237;2469744
DE;LU;11;2009;342.5779237;1514816
LU;DE;12;2009;342.5779237;2404764
DE;LU;12;2009;342.5779237;4769198
LU;DE;13;2009;342.5779237;247939
DE;LU;13;2009;342.5779237;105188
LU;DE;14;2009;342.5779237;144438
LU;DE;15;2009;342.5779237;2703581
DE;LU;15;2009;342.5779237;143149
LU;DE;16;2009;342.5779237;8934986
DE;LU;16;2009;342.5779237;642280
